antecedente;consequente;suporte;confiança;pto médio ant.;pto médio cons.
[12, 6];[13];5;0.7142857142857143;"[ 0.953 -0.229  0.113  0.325  0.161 -0.137 -0.    -0.111  0.162 -0.055
  0.068]";"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]"
[13];[6, 12];5;0.5555555555555556;"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]";"[ 0.953 -0.229  0.113  0.325  0.161 -0.137 -0.    -0.111  0.162 -0.055
  0.068]"
[12];[6, 13];5;0.5;"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]";"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]"
[6];[12, 13];5;0.5555555555555556;"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]";"[ 0.538  0.084  0.472  0.139  0.076 -0.012  0.272 -0.346  0.029  0.094
  0.087]"
[12, 18];[6];3;1.0;"[ 0.439  0.159  0.055  0.421  0.408 -0.556 -0.1   -0.163  0.023  0.091
  0.046]";"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]"
[6, 18];[12];3;0.75;"[ 0.762  0.619 -0.03  -0.122  0.099 -0.504 -0.105  0.051  0.021 -0.023
 -0.021]";"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]"
[12, 6];[18];3;0.42857142857142855;"[ 0.953 -0.229  0.113  0.325  0.161 -0.137 -0.    -0.111  0.162 -0.055
  0.068]";"[ 2.480e-01  1.008e+00 -8.800e-02 -2.500e-02  3.460e-01 -9.220e-01
 -2.050e-01 -1.000e-03 -1.180e-01  1.230e-01 -4.300e-02]"
[18];[6, 12];3;0.6;"[ 2.480e-01  1.008e+00 -8.800e-02 -2.500e-02  3.460e-01 -9.220e-01
 -2.050e-01 -1.000e-03 -1.180e-01  1.230e-01 -4.300e-02]";"[ 0.953 -0.229  0.113  0.325  0.161 -0.137 -0.    -0.111  0.162 -0.055
  0.068]"
[12];[6, 18];3;0.3;"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]";"[ 0.762  0.619 -0.03  -0.122  0.099 -0.504 -0.105  0.051  0.021 -0.023
 -0.021]"
[6];[12, 18];3;0.3333333333333333;"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]";"[ 0.439  0.159  0.055  0.421  0.408 -0.556 -0.1   -0.163  0.023  0.091
  0.046]"
[13, 16];[6];3;1.0;"[ 0.476  0.104  0.348 -0.589  0.103  0.512  0.266 -0.169 -0.168  0.03
  0.033]";"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]"
[6, 16];[13];3;0.75;"[ 0.892 -0.209 -0.01  -0.403  0.188  0.386 -0.007  0.066 -0.035 -0.119
  0.014]";"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]"
[6, 13];[16];3;0.42857142857142855;"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]";"[ 0.508 -0.65  -0.049 -0.588  0.525  0.858 -0.009  0.028 -0.229 -0.069
  0.027]"
[16];[6, 13];3;0.6;"[ 0.508 -0.65  -0.049 -0.588  0.525  0.858 -0.009  0.028 -0.229 -0.069
  0.027]";"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]"
[13];[6, 16];3;0.3333333333333333;"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]";"[ 0.892 -0.209 -0.01  -0.403  0.188  0.386 -0.007  0.066 -0.035 -0.119
  0.014]"
[6];[13, 16];3;0.3333333333333333;"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]";"[ 0.476  0.104  0.348 -0.589  0.103  0.512  0.266 -0.169 -0.168  0.03
  0.033]"
[13, 18];[6];3;0.75;"[ 0.346  0.933  0.329 -0.308  0.013 -0.378  0.168 -0.183 -0.112  0.126
 -0.002]";"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]"
[6, 18];[13];3;0.75;"[ 0.762  0.619 -0.03  -0.122  0.099 -0.504 -0.105  0.051  0.021 -0.023
 -0.021]";"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]"
[6, 13];[18];3;0.42857142857142855;"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]";"[ 2.480e-01  1.008e+00 -8.800e-02 -2.500e-02  3.460e-01 -9.220e-01
 -2.050e-01 -1.000e-03 -1.180e-01  1.230e-01 -4.300e-02]"
[18];[6, 13];3;0.6;"[ 2.480e-01  1.008e+00 -8.800e-02 -2.500e-02  3.460e-01 -9.220e-01
 -2.050e-01 -1.000e-03 -1.180e-01  1.230e-01 -4.300e-02]";"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]"
[13];[6, 18];3;0.3333333333333333;"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]";"[ 0.762  0.619 -0.03  -0.122  0.099 -0.504 -0.105  0.051  0.021 -0.023
 -0.021]"
[6];[13, 18];3;0.3333333333333333;"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]";"[ 0.346  0.933  0.329 -0.308  0.013 -0.378  0.168 -0.183 -0.112  0.126
 -0.002]"
[12, 14];[7];2;0.6666666666666666;"[ 0.228 -0.342 -0.094  1.004  0.249 -0.086 -0.166 -0.114 -0.007 -0.075
  0.059]";"[ 0.27   0.46  -1.017  0.642  0.167  0.166  0.499  0.323  0.024  0.13
  0.037]"
[7, 14];[12];2;1.0;"[ 0.047  0.233 -0.701  0.891  0.097  0.092  0.081  0.21  -0.078 -0.039
  0.01 ]";"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]"
[12, 7];[14];2;0.6666666666666666;"[ 0.45  -0.115 -0.409  0.755  0.319 -0.012  0.252 -0.002  0.094  0.094
  0.086]";"[-0.175  0.006 -0.386  1.14   0.027  0.018 -0.336  0.097 -0.179 -0.209
 -0.017]"
[14];[7, 12];2;0.6666666666666666;"[-0.175  0.006 -0.386  1.14   0.027  0.018 -0.336  0.097 -0.179 -0.209
 -0.017]";"[ 0.45  -0.115 -0.409  0.755  0.319 -0.012  0.252 -0.002  0.094  0.094
  0.086]"
[12];[7, 14];2;0.2;"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]";"[ 0.047  0.233 -0.701  0.891  0.097  0.092  0.081  0.21  -0.078 -0.039
  0.01 ]"
[7];[12, 14];2;0.5;"[ 0.27   0.46  -1.017  0.642  0.167  0.166  0.499  0.323  0.024  0.13
  0.037]";"[ 0.228 -0.342 -0.094  1.004  0.249 -0.086 -0.166 -0.114 -0.007 -0.075
  0.059]"
[13, 18];[8];2;0.5;"[ 0.346  0.933  0.329 -0.308  0.013 -0.378  0.168 -0.183 -0.112  0.126
 -0.002]";"[-0.931  0.227 -0.094 -0.899  0.096 -0.259 -0.127 -0.168  0.012 -0.259
  0.14 ]"
[8, 18];[13];2;1.0;"[-0.341  0.617 -0.091 -0.462  0.221 -0.59  -0.166 -0.085 -0.053 -0.068
  0.049]";"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]"
[13, 8];[18];2;0.6666666666666666;"[-0.243  0.542  0.326 -0.744 -0.112 -0.046  0.207 -0.267 -0.048 -0.065
  0.089]";"[ 2.480e-01  1.008e+00 -8.800e-02 -2.500e-02  3.460e-01 -9.220e-01
 -2.050e-01 -1.000e-03 -1.180e-01  1.230e-01 -4.300e-02]"
[18];[8, 13];2;0.4;"[ 2.480e-01  1.008e+00 -8.800e-02 -2.500e-02  3.460e-01 -9.220e-01
 -2.050e-01 -1.000e-03 -1.180e-01  1.230e-01 -4.300e-02]";"[-0.243  0.542  0.326 -0.744 -0.112 -0.046  0.207 -0.267 -0.048 -0.065
  0.089]"
[13];[8, 18];2;0.2222222222222222;"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]";"[-0.341  0.617 -0.091 -0.462  0.221 -0.59  -0.166 -0.085 -0.053 -0.068
  0.049]"
[8];[13, 18];2;0.4;"[-0.931  0.227 -0.094 -0.899  0.096 -0.259 -0.127 -0.168  0.012 -0.259
  0.14 ]";"[ 0.346  0.933  0.329 -0.308  0.013 -0.378  0.168 -0.183 -0.112  0.126
 -0.002]"
[12, 17];[9];2;0.6666666666666666;"[-0.062 -0.523  0.168  0.741 -0.2   -0.062  0.109 -0.176  0.256  0.002
  0.075]";"[ 0.66  -0.687  1.111  0.257 -0.263  0.093 -0.372 -0.154 -0.035  0.129
 -0.176]"
[9, 17];[12];2;1.0;"[-0.047 -0.522  0.624  0.435 -0.567  0.079 -0.079 -0.091  0.156  0.037
 -0.08 ]";"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]"
[12, 9];[17];2;0.3333333333333333;"[ 0.645 -0.688  0.655  0.562  0.104 -0.048 -0.184 -0.24   0.065  0.094
 -0.021]";"[-0.755 -0.357  0.137  0.614 -0.871  0.064  0.214 -0.027  0.347 -0.055
  0.016]"
[17];[9, 12];2;0.4;"[-0.755 -0.357  0.137  0.614 -0.871  0.064  0.214 -0.027  0.347 -0.055
  0.016]";"[ 0.645 -0.688  0.655  0.562  0.104 -0.048 -0.184 -0.24   0.065  0.094
 -0.021]"
[12];[9, 17];2;0.2;"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]";"[-0.047 -0.522  0.624  0.435 -0.567  0.079 -0.079 -0.091  0.156  0.037
 -0.08 ]"
[9];[12, 17];2;0.3333333333333333;"[ 0.66  -0.687  1.111  0.257 -0.263  0.093 -0.372 -0.154 -0.035  0.129
 -0.176]";"[-0.062 -0.523  0.168  0.741 -0.2   -0.062  0.109 -0.176  0.256  0.002
  0.075]"
[16, 15];[12];2;1.0;"[ 0.119 -0.757 -0.204 -0.569  0.409  0.337 -0.107  0.148  0.028  0.006
  0.002]";"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]"
[12, 16];[15];2;0.5;"[ 0.569 -0.67   0.075  0.14   0.498  0.334 -0.002 -0.149 -0.032 -0.005
  0.081]";"[-0.269 -0.864 -0.36  -0.551  0.293 -0.184 -0.204  0.268  0.286  0.08
 -0.022]"
[12, 15];[16];2;1.0;"[ 0.181 -0.777 -0.081  0.158  0.382 -0.186 -0.1   -0.029  0.225  0.069
  0.056]";"[ 0.508 -0.65  -0.049 -0.588  0.525  0.858 -0.009  0.028 -0.229 -0.069
  0.027]"
[16];[12, 15];2;0.4;"[ 0.508 -0.65  -0.049 -0.588  0.525  0.858 -0.009  0.028 -0.229 -0.069
  0.027]";"[ 0.181 -0.777 -0.081  0.158  0.382 -0.186 -0.1   -0.029  0.225  0.069
  0.056]"
[15];[12, 16];2;0.6666666666666666;"[-0.269 -0.864 -0.36  -0.551  0.293 -0.184 -0.204  0.268  0.286  0.08
 -0.022]";"[ 0.569 -0.67   0.075  0.14   0.498  0.334 -0.002 -0.149 -0.032 -0.005
  0.081]"
[12];[15, 16];2;0.2;"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]";"[ 0.119 -0.757 -0.204 -0.569  0.409  0.337 -0.107  0.148  0.028  0.006
  0.002]"
[6, 13, 7];[1];2;1.0;"[ 0.664  0.517 -0.081 -0.055 -0.1    0.082  0.345  0.02   0.025  0.03
  0.025]";"[ 0.649  0.842 -0.859 -0.127  0.051  0.324 -0.256 -0.196  0.316 -0.069
 -0.053]"
[13, 1, 7];[6];2;1.0;"[ 0.455  0.72  -0.377 -0.025 -0.034  0.218  0.261 -0.08   0.078  0.063
  0.007]";"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]"
[6, 13, 1];[7];2;0.5;"[ 0.79   0.644 -0.028 -0.311 -0.139  0.135  0.093 -0.153  0.123 -0.037
 -0.004]";"[ 0.27   0.46  -1.017  0.642  0.167  0.166  0.499  0.323  0.024  0.13
  0.037]"
[6, 1, 7];[13];2;0.6666666666666666;"[ 0.732  0.511 -0.616  0.099  0.023  0.135  0.079  0.077  0.166 -0.036
 -0.005]";"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]"
[13, 7];[1, 6];2;1.0;"[ 0.357  0.659 -0.136  0.026 -0.076  0.166  0.52  -0.021 -0.042  0.129
  0.038]";"[ 0.963  0.537 -0.415 -0.172 -0.049  0.119 -0.13  -0.046  0.238 -0.119
 -0.026]"
[6, 13];[1, 7];2;0.2857142857142857;"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]";"[ 0.46   0.651 -0.938  0.257  0.109  0.245  0.121  0.063  0.17   0.031
 -0.008]"
[6, 7];[1, 13];2;0.6666666666666666;"[ 0.773  0.346 -0.494  0.212  0.009  0.04   0.247  0.213  0.092 -0.02
  0.019]";"[ 0.547  0.85  -0.057 -0.358 -0.134  0.245  0.142 -0.281  0.105  0.03
 -0.007]"
[13, 1];[6, 7];2;0.5;"[ 0.547  0.85  -0.057 -0.358 -0.134  0.245  0.142 -0.281  0.105  0.03
 -0.007]";"[ 0.773  0.346 -0.494  0.212  0.009  0.04   0.247  0.213  0.092 -0.02
  0.019]"
[1, 7];[6, 13];2;0.6666666666666666;"[ 0.46   0.651 -0.938  0.257  0.109  0.245  0.121  0.063  0.17   0.031
 -0.008]";"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]"
[6, 1];[7, 13];2;0.4;"[ 0.963  0.537 -0.415 -0.172 -0.049  0.119 -0.13  -0.046  0.238 -0.119
 -0.026]";"[ 0.357  0.659 -0.136  0.026 -0.076  0.166  0.52  -0.021 -0.042  0.129
  0.038]"
[13];[1, 6, 7];2;0.2222222222222222;"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]";"[ 0.732  0.511 -0.616  0.099  0.023  0.135  0.079  0.077  0.166 -0.036
 -0.005]"
[7];[1, 6, 13];2;0.5;"[ 0.27   0.46  -1.017  0.642  0.167  0.166  0.499  0.323  0.024  0.13
  0.037]";"[ 0.79   0.644 -0.028 -0.311 -0.139  0.135  0.093 -0.153  0.123 -0.037
 -0.004]"
[6];[1, 7, 13];2;0.2222222222222222;"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]";"[ 0.455  0.72  -0.377 -0.025 -0.034  0.218  0.261 -0.08   0.078  0.063
  0.007]"
[1];[6, 7, 13];2;0.4;"[ 0.649  0.842 -0.859 -0.127  0.051  0.324 -0.256 -0.196  0.316 -0.069
 -0.053]";"[ 0.664  0.517 -0.081 -0.055 -0.1    0.082  0.345  0.02   0.025  0.03
  0.025]"
[6, 13, 11];[1];2;1.0;"[ 0.551  0.426 -0.007 -0.498 -0.383  0.055  0.106 -0.029 -0.052  0.005
  0.007]";"[ 0.649  0.842 -0.859 -0.127  0.051  0.324 -0.256 -0.196  0.316 -0.069
 -0.053]"
[13, 1, 11];[6];2;1.0;"[ 0.342  0.63  -0.303 -0.468 -0.317  0.191  0.022 -0.128  0.     0.038
 -0.011]";"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]"
[6, 13, 1];[11];2;0.5;"[ 0.79   0.644 -0.028 -0.311 -0.139  0.135  0.093 -0.153  0.123 -0.037
 -0.004]";"[-0.068  0.189 -0.796 -0.688 -0.682  0.084 -0.219  0.176 -0.208  0.056
 -0.019]"
[6, 1, 11];[13];2;1.0;"[ 0.619  0.421 -0.542 -0.344 -0.26   0.108 -0.16   0.028  0.089 -0.061
 -0.024]";"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]"
[13, 11];[1, 6];2;1.0;"[ 0.188  0.524 -0.025 -0.639 -0.501  0.125  0.161 -0.095 -0.158  0.092
  0.01 ]";"[ 0.963  0.537 -0.415 -0.172 -0.049  0.119 -0.13  -0.046  0.238 -0.119
 -0.026]"
[6, 13];[1, 11];2;0.2857142857142857;"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]";"[ 0.291  0.516 -0.827 -0.407 -0.316  0.204 -0.237 -0.01   0.054 -0.007
 -0.036]"
[6, 11];[1, 13];2;1.0;"[ 0.604  0.21  -0.384 -0.453 -0.415 -0.    -0.112  0.14  -0.024 -0.057
 -0.009]";"[ 0.547  0.85  -0.057 -0.358 -0.134  0.245  0.142 -0.281  0.105  0.03
 -0.007]"
[13, 1];[6, 11];2;0.5;"[ 0.547  0.85  -0.057 -0.358 -0.134  0.245  0.142 -0.281  0.105  0.03
 -0.007]";"[ 0.604  0.21  -0.384 -0.453 -0.415 -0.    -0.112  0.14  -0.024 -0.057
 -0.009]"
[1, 11];[6, 13];2;1.0;"[ 0.291  0.516 -0.827 -0.407 -0.316  0.204 -0.237 -0.01   0.054 -0.007
 -0.036]";"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]"
[6, 1];[11, 13];2;0.4;"[ 0.963  0.537 -0.415 -0.172 -0.049  0.119 -0.13  -0.046  0.238 -0.119
 -0.026]";"[ 0.188  0.524 -0.025 -0.639 -0.501  0.125  0.161 -0.095 -0.158  0.092
  0.01 ]"
[13];[1, 6, 11];2;0.2222222222222222;"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]";"[ 0.619  0.421 -0.542 -0.344 -0.26   0.108 -0.16   0.028  0.089 -0.061
 -0.024]"
[11];[1, 6, 13];2;0.6666666666666666;"[-0.068  0.189 -0.796 -0.688 -0.682  0.084 -0.219  0.176 -0.208  0.056
 -0.019]";"[ 0.79   0.644 -0.028 -0.311 -0.139  0.135  0.093 -0.153  0.123 -0.037
 -0.004]"
[6];[1, 11, 13];2;0.2222222222222222;"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]";"[ 0.342  0.63  -0.303 -0.468 -0.317  0.191  0.022 -0.128  0.     0.038
 -0.011]"
[1];[6, 11, 13];2;0.4;"[ 0.649  0.842 -0.859 -0.127  0.051  0.324 -0.256 -0.196  0.316 -0.069
 -0.053]";"[ 0.551  0.426 -0.007 -0.498 -0.383  0.055  0.106 -0.029 -0.052  0.005
  0.007]"
[12, 6, 13];[1];2;0.4;"[ 0.784  0.133  0.324  0.02   0.001 -0.036  0.18  -0.196  0.072  0.006
  0.058]";"[ 0.649  0.842 -0.859 -0.127  0.051  0.324 -0.256 -0.196  0.316 -0.069
 -0.053]"
[12, 13, 1];[6];2;1.0;"[ 0.575  0.337  0.028  0.05   0.067  0.1    0.096 -0.296  0.125  0.039
  0.04 ]";"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]"
[6, 13, 1];[12];2;0.5;"[ 0.79   0.644 -0.028 -0.311 -0.139  0.135  0.093 -0.153  0.123 -0.037
 -0.004]";"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]"
[12, 6, 1];[13];2;0.6666666666666666;"[ 0.852  0.128 -0.211  0.174  0.124  0.016 -0.086 -0.139  0.213 -0.06
  0.028]";"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]"
[12, 13];[1, 6];2;0.4;"[ 0.538  0.084  0.472  0.139  0.076 -0.012  0.272 -0.346  0.029  0.094
  0.087]";"[ 0.963  0.537 -0.415 -0.172 -0.049  0.119 -0.13  -0.046  0.238 -0.119
 -0.026]"
[6, 13];[1, 12];2;0.2857142857142857;"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]";"[ 0.64   0.077 -0.33   0.37   0.261  0.067 -0.126 -0.261  0.24  -0.005
  0.041]"
[12, 6];[1, 13];2;0.2857142857142857;"[ 0.953 -0.229  0.113  0.325  0.161 -0.137 -0.    -0.111  0.162 -0.055
  0.068]";"[ 0.547  0.85  -0.057 -0.358 -0.134  0.245  0.142 -0.281  0.105  0.03
 -0.007]"
[13, 1];[6, 12];2;0.5;"[ 0.547  0.85  -0.057 -0.358 -0.134  0.245  0.142 -0.281  0.105  0.03
 -0.007]";"[ 0.953 -0.229  0.113  0.325  0.161 -0.137 -0.    -0.111  0.162 -0.055
  0.068]"
[12, 1];[6, 13];2;0.6666666666666666;"[ 0.64   0.077 -0.33   0.37   0.261  0.067 -0.126 -0.261  0.24  -0.005
  0.041]";"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]"
[6, 1];[12, 13];2;0.4;"[ 0.963  0.537 -0.415 -0.172 -0.049  0.119 -0.13  -0.046  0.238 -0.119
 -0.026]";"[ 0.538  0.084  0.472  0.139  0.076 -0.012  0.272 -0.346  0.029  0.094
  0.087]"
[13];[1, 6, 12];2;0.2222222222222222;"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]";"[ 0.852  0.128 -0.211  0.174  0.124  0.016 -0.086 -0.139  0.213 -0.06
  0.028]"
[12];[1, 6, 13];2;0.2;"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]";"[ 0.79   0.644 -0.028 -0.311 -0.139  0.135  0.093 -0.153  0.123 -0.037
 -0.004]"
[6];[1, 12, 13];2;0.2222222222222222;"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]";"[ 0.575  0.337  0.028  0.05   0.067  0.1    0.096 -0.296  0.125  0.039
  0.04 ]"
[1];[6, 12, 13];2;0.4;"[ 0.649  0.842 -0.859 -0.127  0.051  0.324 -0.256 -0.196  0.316 -0.069
 -0.053]";"[ 0.784  0.133  0.324  0.02   0.001 -0.036  0.18  -0.196  0.072  0.006
  0.058]"
[6, 13, 16];[1];2;0.6666666666666666;"[ 0.743  0.146  0.242 -0.465  0.019  0.313  0.175 -0.078 -0.059 -0.036
  0.022]";"[ 0.649  0.842 -0.859 -0.127  0.051  0.324 -0.256 -0.196  0.316 -0.069
 -0.053]"
[13, 1, 16];[6];2;1.0;"[ 0.534  0.35  -0.054 -0.435  0.086  0.449  0.092 -0.178 -0.007 -0.003
  0.004]";"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]"
[6, 1, 16];[13];2;1.0;"[ 0.811  0.141 -0.293 -0.311  0.143  0.365 -0.09  -0.022  0.082 -0.102
 -0.008]";"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]"
[6, 13, 1];[16];2;0.5;"[ 0.79   0.644 -0.028 -0.311 -0.139  0.135  0.093 -0.153  0.123 -0.037
 -0.004]";"[ 0.508 -0.65  -0.049 -0.588  0.525  0.858 -0.009  0.028 -0.229 -0.069
  0.027]"
[13, 16];[1, 6];2;0.6666666666666666;"[ 0.476  0.104  0.348 -0.589  0.103  0.512  0.266 -0.169 -0.168  0.03
  0.033]";"[ 0.963  0.537 -0.415 -0.172 -0.049  0.119 -0.13  -0.046  0.238 -0.119
 -0.026]"
[6, 16];[1, 13];2;0.5;"[ 0.892 -0.209 -0.01  -0.403  0.188  0.386 -0.007  0.066 -0.035 -0.119
  0.014]";"[ 0.547  0.85  -0.057 -0.358 -0.134  0.245  0.142 -0.281  0.105  0.03
 -0.007]"
[6, 13];[1, 16];2;0.2857142857142857;"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]";"[ 0.578  0.096 -0.454 -0.358  0.288  0.591 -0.133 -0.084  0.043 -0.069
 -0.013]"
[1, 16];[6, 13];2;1.0;"[ 0.578  0.096 -0.454 -0.358  0.288  0.591 -0.133 -0.084  0.043 -0.069
 -0.013]";"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]"
[13, 1];[6, 16];2;0.5;"[ 0.547  0.85  -0.057 -0.358 -0.134  0.245  0.142 -0.281  0.105  0.03
 -0.007]";"[ 0.892 -0.209 -0.01  -0.403  0.188  0.386 -0.007  0.066 -0.035 -0.119
  0.014]"
[6, 1];[13, 16];2;0.4;"[ 0.963  0.537 -0.415 -0.172 -0.049  0.119 -0.13  -0.046  0.238 -0.119
 -0.026]";"[ 0.476  0.104  0.348 -0.589  0.103  0.512  0.266 -0.169 -0.168  0.03
  0.033]"
[16];[1, 6, 13];2;0.4;"[ 0.508 -0.65  -0.049 -0.588  0.525  0.858 -0.009  0.028 -0.229 -0.069
  0.027]";"[ 0.79   0.644 -0.028 -0.311 -0.139  0.135  0.093 -0.153  0.123 -0.037
 -0.004]"
[13];[1, 6, 16];2;0.2222222222222222;"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]";"[ 0.811  0.141 -0.293 -0.311  0.143  0.365 -0.09  -0.022  0.082 -0.102
 -0.008]"
[6];[1, 13, 16];2;0.2222222222222222;"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]";"[ 0.534  0.35  -0.054 -0.435  0.086  0.449  0.092 -0.178 -0.007 -0.003
  0.004]"
[1];[6, 13, 16];2;0.4;"[ 0.649  0.842 -0.859 -0.127  0.051  0.324 -0.256 -0.196  0.316 -0.069
 -0.053]";"[ 0.743  0.146  0.242 -0.465  0.019  0.313  0.175 -0.078 -0.059 -0.036
  0.022]"
